FIPS,State,County,RINTERNATIONALMIG2023,RINTERNATIONALMIG2024,RINTERNATIONALMIG2025,RDOMESTICMIG2023,RDOMESTICMIG2024,RDOMESTICMIG2025,RNETMIG2023,RNETMIG2024,RNETMIG2025
29081,Missouri,Harrison County,0.851944259,0.607496507,0,2.799245421,-1.943988822,2.300659926,3.651189679,-1.336492315,2.300659926
29083,Missouri,Henry County,0.356848139,0.355452869,0.22106287,6.73550862,8.486437252,8.223538774,7.092356759,8.841890121,8.444601645
29085,Missouri,Hickory County,0.114896306,0.113090189,0.111526237,26.19635779,15.60644614,23.08593097,26.31125409,15.71953633,23.1974572
29087,Missouri,Holt County,1.643192488,0,0,4.460093897,-4.715868899,1.900689,6.103286385,-4.715868899,1.900689
29089,Missouri,Howard County,-0.098663115,0.197608932,0,-4.73582951,4.050983104,7.28669194,-4.834492625,4.248592036,7.28669194
29091,Missouri,Howell County,-0.098365897,-0.024507101,-0.073455596,7.106936025,6.077761031,0.318307583,7.008570129,6.05325393,0.244851987
29093,Missouri,Iron County,1.059939583,1.483758147,1.067748652,12.719275,3.709395369,-0.427099461,13.77921459,5.193153516,0.640649191
29095,Missouri,Jackson County,4.366957983,6.47653566,2.451240222,-0.603585912,2.035640254,0.095751571,3.76337207,8.512175915,2.546991793
29097,Missouri,Jasper County,2.151763563,2.933273979,0.858615895,5.893262893,6.502488116,5.608573555,8.045026456,9.435762095,6.467189451
29099,Missouri,Jefferson County,0.360495747,0.341001552,0.06877786,8.499881645,3.526560352,4.298616275,8.860377391,3.867561904,4.367394136
29101,Missouri,Johnson County,3.563043022,3.553551297,2.631251445,3.362050851,5.231116122,7.37817128,6.925093873,8.784667418,10.00942273
29103,Missouri,Knox County,0,0,-0.268961807,-10.41527574,-1.34589502,8.875739645,-10.41527574,-1.34589502,8.606777838
29105,Missouri,Laclede County,0.740060575,1.145412894,0.842025206,9.154823413,1.363586779,7.659713168,9.894883989,2.508999673,8.501738375
29107,Missouri,Lafayette County,1.118500605,1.620453727,0.985618924,9.129383313,7.232024967,4.748891179,10.24788392,8.852478694,5.734510103
29109,Missouri,Lawrence County,0.154692999,0.102418353,-0.17809439,5.33690846,7.374121443,4.833990586,5.491601459,7.476539796,4.655896196
29111,Missouri,Lewis County,0.608365019,0.914308935,0.608149199,-2.433460076,2.946106568,1.621731198,-1.825095057,3.860415503,2.229880397
29113,Missouri,Lincoln County,0.625992785,1.042792845,0.317091217,19.23362833,14.06236821,11.26428798,19.85962112,15.10516106,11.5813792
29115,Missouri,Linn County,0,0,-0.084427371,0.423172951,12.08535812,0.422136857,0.423172951,12.08535812,0.337709485
29117,Missouri,Livingston County,0.618514192,0.682733666,0.612369871,10.78963645,5.871509524,2.381438389,11.40815064,6.55424319,2.99380826
29119,Missouri,McDonald County,8.574130503,8.659276302,5.604701257,6.976988547,-17.98786865,-1.463914507,15.55111905,-9.328592345,4.14078675
29121,Missouri,Macon County,0.396419015,0.856051627,0.395087742,7.730170791,2.041353879,3.292397853,8.126589805,2.897405505,3.687485596
29123,Missouri,Madison County,1.962400408,3.363184858,2.645708505,0.784960163,10.32419538,3.190413197,2.747360572,13.68738024,5.836121703
29125,Missouri,Maries County,0.710353401,0,-0.118406252,3.196590304,9.08769031,-7.104375111,3.906943705,9.08769031,-7.222781363
29127,Missouri,Marion County,0.422967114,0.423444723,0.175645057,-4.159176624,6.0340873,4.461384434,-3.73620951,6.457532023,4.637029491
29129,Missouri,Mercer County,3.447780491,4.634994206,3.520093869,-1.723890246,-26.36152955,-5.866823115,1.723890246,-21.72653534,-2.346729246
29131,Missouri,Miller County,0,1.795367172,0.893203884,7.657118175,4.215209882,5.669902913,7.657118175,6.010577054,6.563106796
29133,Missouri,Mississippi County,0,0,0,17.07876625,10.92896175,7.515343827,17.07876625,10.92896175,7.515343827
29135,Missouri,Moniteau County,0.459287448,1.62999185,0.777831794,-1.574699823,7.49796251,-2.981688543,-1.115412375,9.12795436,-2.203856749
29137,Missouri,Monroe County,1.267062144,1.024123805,0.898069151,9.790934746,17.06873009,12.57296812,11.05799689,18.09285389,13.47103727
29139,Missouri,Montgomery County,0,0,-0.086408019,3.662524526,11.46828845,7.171865549,3.662524526,11.46828845,7.085457531
29141,Missouri,Morgan County,-0.091495494,-0.045131445,-0.312646553,10.88796377,20.3091504,5.181000022,10.79646827,20.26401896,4.868353469
29143,Missouri,New Madrid County,0,0.390930414,0.26344387,-11.50903363,-4.626009904,-8.298481905,-11.50903363,-4.235079489,-8.035038035
29145,Missouri,Newton County,3.426811906,6.114058247,2.873957585,8.376651326,7.519964689,7.394789741,11.80346323,13.63402294,10.26874733
29147,Missouri,Nodaway County,2.413185646,3.804414096,3.162836669,-4.102415599,-23.94829899,-8.154188288,-1.689229952,-20.14388489,-4.991351618
29149,Missouri,Oregon County,0.344787955,0.575638959,0,10.5734973,3.684089339,15.08087262,10.91828526,4.259728298,15.08087262
29151,Missouri,Osage County,-0.148970243,0.297055438,0.221565731,4.320137053,-2.079388066,8.345642541,4.171166809,-1.782332628,8.567208272
29153,Missouri,Ozark County,0.111302799,-0.110533879,-0.109463084,10.12855473,16.80114955,12.25986536,10.23985753,16.69061567,12.15040228
29155,Missouri,Pemiscot County,2.099915326,2.882635553,2.34936429,-11.51566469,-13.10912835,-1.796572692,-9.415749365,-10.22649279,0.552791598
29157,Missouri,Perry County,1.057557571,1.314025913,1.203999372,3.860085133,8.146960658,-1.72747736,4.917642704,9.460986571,-0.523477988
29159,Missouri,Pettis County,4.046581673,6.285355123,2.631937197,-0.804717946,-2.536997886,2.904206562,3.241863727,3.748357237,5.536143758
29161,Missouri,Phelps County,5.61443839,6.011647567,5.218179607,-1.282037113,-4.398227448,-0.84021536,4.332401278,1.613420119,4.377964247
29163,Missouri,Pike County,0.112523911,0.333936274,-0.222308676,17.3849443,8.459718937,-2.389818263,17.49746821,8.793655211,-2.612126938
29165,Missouri,Platte County,3.218339139,5.397114722,3.552788367,7.236768176,2.213972926,6.050293061,10.45510732,7.611087648,9.603081428
29167,Missouri,Polk County,2.226084835,1.239944354,0.628601362,3.90327204,6.018266497,9.997754995,6.129356875,7.258210851,10.62635636
29169,Missouri,Pulaski County,1.115915748,0.984709139,0.221537098,-6.249128191,-3.622986456,4.929200436,-5.133212442,-2.638277316,5.150737534
29171,Missouri,Putnam County,0.215030642,0,0,-1.290183851,-21.28121607,-7.685551164,-1.075153209,-21.28121607,-7.685551164
29173,Missouri,Ralls County,0,0,0,10.81546708,1.624384884,3.732950467,10.81546708,1.624384884,3.732950467
29175,Missouri,Randolph County,0,0,-0.040906488,-20.72049893,11.62910576,6.831383457,-20.72049893,11.62910576,6.79047697
29177,Missouri,Ray County,-0.043204943,0.172235618,0.128581531,6.69676611,5.080950741,7.800612905,6.653561167,5.253186359,7.929194437
29179,Missouri,Reynolds County,0,0,0,-0.669064147,-3.028773347,17.29348556,-0.669064147,-3.028773347,17.29348556
29181,Missouri,Ripley County,0.371989212,1.114878989,0.839826436,16.83251186,-3.902076462,5.412214809,17.20450107,-2.787197473,6.252041245
29183,Missouri,St. Charles County,3.355652229,4.102224677,2.588656784,3.74293539,7.018780237,5.660184033,7.098587619,11.12100491,8.248840817
29185,Missouri,St. Clair County,0.413778835,0.81661818,0.100913265,18.72349229,12.75965906,18.26530097,19.13727113,13.57627724,18.36621424
29186,Missouri,Ste. Genevieve County,0.10731053,-0.053671103,-0.321793462,3.916834339,-1.985830829,6.328604757,4.024144869,-2.039501932,6.006811295
29187,Missouri,St. Francois County,0.373293117,0.951842708,0.798474027,5.241035366,8.700437253,8.088246167,5.614328483,9.652279961,8.886720194
29189,Missouri,St. Louis County,4.788827348,6.669213375,3.929229483,-5.799073117,-3.966405654,-3.399615753,-1.010245769,2.702807721,0.52961373
29195,Missouri,Saline County,5.459272097,5.909120318,4.303111149,2.556325823,-2.760464966,-0.86062223,8.01559792,3.148655352,3.44248892
29197,Missouri,Schuyler County,0.247800768,1.475470306,1.217581882,9.416429191,-2.950940612,10.22768781,9.664229959,-1.475470306,11.44526969
29199,Missouri,Scotland County,0.857265324,1.281777398,1.266891892,1.071581655,-10.25421918,15.83614865,1.928846978,-8.972441786,17.10304054
29201,Missouri,Scott County,0.660100863,0.764949487,0.36884814,1.874686452,1.661786817,1.65981663,2.534787316,2.426736303,2.02866477
29203,Missouri,Shannon County,0.276414899,0,0,8.016032064,7.154650523,3.157388977,8.292446963,7.154650523,3.157388977
29205,Missouri,Shelby County,0.335008375,2.012072435,1.518218624,-7.370184255,5.030181087,-20.91767881,-7.035175879,7.042253521,-19.39946019
29207,Missouri,Stoddard County,0.246852629,0.423071499,0.070586574,4.196494693,5.711465238,1.235265053,4.443347322,6.134536737,1.305851627
29209,Missouri,Stone County,0.524626589,0.705153754,0.245877707,21.57141094,2.514026428,4.210655725,22.09603753,3.219180182,4.456533432
29211,Missouri,Sullivan County,4.788371099,6.71372009,1.565217391,-2.223172296,-23.06765364,-5.913043478,2.565198803,-16.35393355,-4.347826087
29213,Missouri,Taney County,0.070436176,2.726185451,-0.193180721,2.799837997,0.369354158,4.390470922,2.870274173,3.095539609,4.197290201
29215,Missouri,Texas County,0,-0.077946879,-0.309489729,16.58250978,6.235750336,14.54601725,16.58250978,6.157803457,14.23652753
29217,Missouri,Vernon County,1.881563223,2.580645161,2.064243279,9.356963055,1.416824794,8.659752291,11.23852628,3.997469956,10.72399557
29219,Missouri,Warren County,-0.026611315,0.916602286,-0.180544988,12.61376337,15.87031387,12.14809847,12.58715206,16.78691616,11.96755349
29221,Missouri,Washington County,0.511138561,0.678267873,0.463929483,10.0523917,5.171792535,12.14651737,10.56353026,5.850060408,12.61044685
29223,Missouri,Wayne County,0.092434256,0.553428954,0.462256737,7.672043259,6.733385602,-0.73961078,7.764477515,7.286814555,-0.277354042
29225,Missouri,Webster County,0.146622191,-0.239348971,-0.399351641,22.26213604,8.975586405,18.01780639,22.40875823,8.736237434,17.61845474
29227,Missouri,Worth County,0,0,-0.522739153,-8.292303706,-4.176455234,0,-8.292303706,-4.176455234,-0.522739153
29229,Missouri,Wright County,-0.103885311,0.205481211,0.153049512,15.1153127,5.856214522,6.836211514,15.01142738,6.061695734,6.989261026
29510,Missouri,St. Louis city,7.372314152,9.371312995,4.683228635,-19.69812129,-19.99520967,-13.42310715,-12.32580714,-10.62389667,-8.739878515
30000,Montana,Montana,0.365873423,1.700931456,0.787818693,8.007477316,4.640747669,5.56292888,8.373350739,6.341679125,6.350747573
30001,Montana,Beaverhead County,0.509683996,-0.301932367,-0.698846903,16.30988787,13.08373591,8.086657016,16.81957187,12.78180354,7.387810113
30003,Montana,Big Horn County,1.243539424,0,-0.234384156,-5.44048498,-4.979188548,-11.48482363,-4.196945556,-4.979188548,-11.71920778
30005,Montana,Blaine County,-0.14469686,0.290909091,0.291205591,-12.87802055,0.436363636,-2.766453116,-13.02271741,0.727272727,-2.475247525
30007,Montana,Broadwater County,0,-0.244648318,-0.357525921,32.29265216,28.37920489,25.50351567,32.29265216,28.13455658,25.14598975
30009,Montana,Carbon County,-0.08827294,0.174489618,-0.522420549,16.68358565,6.54336067,-4.092294297,16.59531271,6.717850288,-4.614714845
30011,Montana,Carter County,0,0,0,9.967960128,7.064641469,-26.38146168,9.967960128,7.064641469,-26.38146168
30013,Montana,Cascade County,0.082580767,1.736654636,1.02535696,-2.017330164,-0.035441931,4.077856415,-1.934749397,1.701212705,5.103213374
30015,Montana,Chouteau County,0.33932813,0.17053206,0.17067759,-5.429250085,0,6.144393241,-5.089921955,0.17053206,6.315070831
30017,Montana,Custer County,-0.083333333,0.667222686,0.333180626,1.833333333,-3.169307756,4.081462663,1.75,-2.502085071,4.414643289
30019,Montana,Daniels County,0,0.610500611,0.614439324,-6.108735492,7.936507937,-17.8187404,-6.108735492,8.547008547,-17.20430108
30021,Montana,Dawson County,0.113500936,0,-0.11473811,4.767039328,-9.109542246,-4.4747863,4.880540265,-9.109542246,-4.589524411
30023,Montana,Deer Lodge County,-0.104237244,0.514827018,0.410783055,16.57372179,15.03294893,-2.053915276,16.46948455,15.54777595,-1.643132221
30025,Montana,Fallon County,-0.330742517,-0.67114094,-0.675789829,-18.52158095,-18.45637584,-5.06842372,-18.85232347,-19.12751678,-5.74421355
30027,Montana,Fergus County,1.022364217,0.76145353,0.591941144,12.94994675,2.030542747,0.422815103,13.97231097,2.791996277,1.014756247
30029,Montana,Flathead County,-0.008886203,0.930853399,0.461278699,14.04020118,7.121906669,7.954881721,14.03131498,8.052760068,8.416160421
30031,Montana,Gallatin County,1.39628588,4.774117183,1.982531865,5.098438155,3.345827579,4.253857742,6.494724034,8.119944762,6.236389607
30033,Montana,Garfield County,0,0,-0.860955661,-6.58436214,-29.35010482,-21.52389152,-6.58436214,-29.35010482,-22.38484718
30035,Montana,Glacier County,-0.147280828,0.295584704,-0.07413448,-2.798335727,-2.808054683,-3.632589517,-2.945616554,-2.51246998,-3.706723997
30037,Montana,Golden Valley County,0,0,0,24.61899179,-19.90632319,5.924170616,24.61899179,-19.90632319,5.924170616
30039,Montana,Granite County,0,2.21269534,2.192681924,30.50847458,14.65910662,7.126216253,30.50847458,16.87180196,9.318898177
30041,Montana,Hill County,-0.185988841,-0.185706769,-0.433678211,6.447613143,-7.861586555,-0.06195403,6.261624303,-8.047293324,-0.495632241
30043,Montana,Jefferson County,0,-0.076103501,-0.15060241,18.22745704,17.96042618,11.74698795,18.22745704,17.88432268,11.59638554
30045,Montana,Judith Basin County,0.477554919,0,0,6.685768863,4.742708086,20.57516951,7.163323782,4.742708086,20.57516951
30047,Montana,Lake County,-0.030299817,1.201399631,-0.209659304,14.78631054,6.517592996,2.695619618,14.75601073,7.718992626,2.485960315
30049,Montana,Lewis and Clark County,0.296402083,1.067556297,0.119662552,15.39943549,3.829858215,3.523397353,15.69583757,4.897414512,3.643059904
30051,Montana,Liberty County,-0.50942435,6.141248721,5.117707267,-2.037697402,-6.653019447,1.53531218,-2.547121752,-0.511770727,6.653019447
30053,Montana,Lincoln County,-0.184667944,0.272659108,-0.404721754,23.12965998,18.81347845,14.07532322,22.94499204,19.08613756,13.67060146
30055,Montana,McCone County,0,0,0,-21.78392699,14.12595645,-1.746724891,-21.78392699,14.12595645,-1.746724891
30057,Montana,Madison County,0.852878465,1.24403898,0.101020305,30.91684435,26.64316815,28.58874634,31.76972281,27.88720713,28.68976664
30059,Montana,Meagher County,0,0,0,20.48780488,10.56168987,20.79395085,20.48780488,10.56168987,20.79395085
30061,Montana,Mineral County,-0.196444357,0,-0.192826841,21.80532364,14.33552887,4.435017354,21.60887929,14.33552887,4.242190513
30063,Montana,Missoula County,0.495125081,2.500256174,1.33342006,4.464377813,4.902141613,6.219916743,4.959502894,7.402397787,7.553336802
30065,Montana,Musselshell County,-0.566893424,-0.553607677,-0.72503172,35.33635677,13.84019192,26.10114193,34.76946334,13.28658424,25.37611021
30067,Montana,Park County,0.447427293,1.60473674,0.659576222,11.24161074,11.06714993,3.132987056,11.68903803,12.67188667,3.792563278
30069,Montana,Petroleum County,0,0,0,50.51449953,-23.94106814,12.89134438,50.51449953,-23.94106814,12.89134438
30071,Montana,Phillips County,0,1.66014467,1.428741517,6.861469301,-8.300723349,4.048100964,6.861469301,-6.640578679,5.476842481
30073,Montana,Pondera County,0.164041995,1.808764285,0.329570734,2.132545932,-4.439694154,3.954848809,2.296587927,-2.630929869,4.284419544
30075,Montana,Powder River County,0,0,0,8.640552995,3.997715591,9.607233682,8.640552995,3.997715591,9.607233682
30077,Montana,Powell County,0,0.983629593,0.280151282,13.83594522,6.182814586,10.36559742,13.83594522,7.166444179,10.6457487
30079,Montana,Prairie County,0,0,0,5.393258427,1.801801802,9.009009009,5.393258427,1.801801802,9.009009009
30081,Montana,Ravalli County,0.06331986,1.484253327,0.952193668,14.6057811,10.41067826,13.72400874,14.66910096,11.89493159,14.6762024
30083,Montana,Richland County,0.80800826,2.435284568,2.049180328,-10.41432868,-8.20781095,23.07555239,-9.60632042,-5.772526382,25.12473272
30085,Montana,Roosevelt County,0.191818923,0.486404981,0.488949736,-17.74325037,-16.14864536,-0.097789947,-17.55143145,-15.66224038,0.391159789
30087,Montana,Rosebud County,1.603058142,6.613594611,6.435553397,-2.58955546,4.164115126,-4.857021432,-0.986497318,10.77770974,1.578531965
30089,Montana,Sanders County,0,0,-0.286184446,28.13261464,15.72178953,15.02468341,28.13261464,15.72178953,14.73849896
30091,Montana,Sheridan County,0,5.451936872,5.49609488,-9.933304952,-1.43472023,-9.25658085,-9.933304952,4.017216643,-3.76048597
30093,Montana,Silver Bow County,0.333592794,0.91396286,0.553947569,13.06571778,2.575713514,4.403883173,13.39931058,3.489676374,4.957830741
30095,Montana,Stillwater County,-0.10855406,0,-0.105965879,4.884932697,21.42818878,2.331249338,4.776378637,21.42818878,2.225283459
30097,Montana,Sweet Grass County,4.789781799,0,0,13.30494944,7.099658165,-15.03957784,18.09473124,7.099658165,-15.03957784
30099,Montana,Teton County,0,-0.15537601,-0.3092385,16.12398247,2.019888129,10.05025126,16.12398247,1.864512119,9.741012756
30101,Montana,Toole County,0.589390963,3.115264798,2.701659591,11.39489195,4.478193146,9.069857198,11.98428291,7.593457944,11.77151679
30103,Montana,Treasure County,0,0,0,23.60655738,-43.8247012,-4.101161996,23.60655738,-43.8247012,-4.101161996
30105,Montana,Valley County,0.400213447,0.40488562,0.406228842,-9.871931697,-2.294351846,4.468517265,-9.47171825,-1.889466226,4.874746107
30107,Montana,Wheatland County,0,0,0,11.1704711,-5.330748728,18.75901876,11.1704711,-5.330748728,18.75901876
30109,Montana,Wibaux County,0,0,-1.112966055,-8.757525999,27.51788663,-11.12966055,-8.757525999,27.51788663,-12.2426266
30111,Montana,Yellowstone County,0.311479794,1.806404845,0.877294911,4.366594086,3.583579838,5.042993261,4.67807388,5.389984684,5.920288171
31000,Nebraska,Nebraska,5.422182118,6.551214982,3.280149578,-0.542319202,-0.771202497,-0.181926769,4.879862915,5.780012485,3.098222809
31001,Nebraska,Adams County,2.293133519,1.6744216,0.289045187,-6.039661521,7.502696785,-4.913768186,-3.746528002,9.177118385,-4.624722998
31003,Nebraska,Antelope County,0.158654609,0.473335437,0.157207986,-3.490401396,6.626696119,-5.816695488,-3.331746787,7.100031556,-5.659487502
31005,Nebraska,Arthur County,0,0,0,-33.41288783,16.88781665,-44.2804428,-33.41288783,16.88781665,-44.2804428
31007,Nebraska,Banner County,0,19.43198804,19.1740413,21.13207547,-10.46337818,11.79941003,21.13207547,8.968609866,30.97345133
31009,Nebraska,Blaine County,0,0,0,-31.63841808,46.875,-6.543075245,-31.63841808,46.875,-6.543075245
31011,Nebraska,Boone County,0.934492104,5.036843578,5.025593299,-9.531819456,5.22339334,-11.54025128,-8.597327353,10.26023692,-6.51465798
31013,Nebraska,Box Butte County,2.901263453,1.216943599,0.378179068,-1.02948058,-5.05499649,-15.50534178,1.871782873,-3.83805289,-15.12716271
31015,Nebraska,Boyd County,1.722652885,5.194805195,0.589622642,12.63278783,-16.73881674,-19.45754717,14.35544071,-11.54401154,-18.86792453
31017,Nebraska,Brown County,4.170286707,5.613050342,4.943502825,-10.07819288,-8.068759867,-3.177966102,-5.907906169,-2.455709525,1.765536723
31019,Nebraska,Buffalo County,2.033603822,2.336288051,0.821130423,-1.322829671,3.06269694,-2.013724608,0.710774152,5.398984991,-1.192594186
31021,Nebraska,Burt County,0.148301943,0.893122953,0.447627574,-3.114340798,6.251860673,-3.133393017,-2.966038855,7.144983626,-2.685765443
31023,Nebraska,Butler County,-0.236896654,-0.354630888,-1.296099918,2.842759846,1.182102961,5.420054201,2.605863192,0.827472073,4.123954283
31025,Nebraska,Cass County,0.366032211,0.618586711,0.217556837,9.590043924,0.509424351,5.402661445,9.956076135,1.128011062,5.620218282
31027,Nebraska,Cedar County,0.240833283,0.722804481,0.478554765,-10.95791438,8.43271895,4.067715499,-10.7170811,9.155523431,4.546270264
31029,Nebraska,Chase County,4.789781799,2.680246583,2.152273339,-7.450771687,-5.896542482,2.690341673,-2.660989888,-3.216295899,4.842615012
31031,Nebraska,Cherry County,2.905393136,4.325883201,3.412662775,-2.542218994,-1.441961067,-12.21374046,0.363174142,2.883922134,-8.801077683
31033,Nebraska,Cheyenne County,1.576872536,2.203683299,1.258785272,2.733245729,2.833307099,0.629392636,4.310118265,5.036990398,1.888177908
31035,Nebraska,Clay County,0.984332705,1.305589555,0.814067079,11.48388155,-8.975928193,5.372842722,12.46821426,-7.670338637,6.186909801
31037,Nebraska,Colfax County,19.77043804,21.07695863,10.43573783,-19.30194425,-14.42107696,-19.22372757,0.468493793,6.655881673,-8.787989747
31039,Nebraska,Cuming County,0.670428516,2.35452405,1.466110297,-7.151237499,-3.812086557,-10.71388294,-6.480808984,-1.457562507,-9.24777264
31041,Nebraska,Custer County,0.378859633,2.461421945,1.046771661,7.387762834,-14.20051122,-5.043536185,7.766622466,-11.73908927,-3.996764524
31043,Nebraska,Dakota County,6.253820473,14.29873134,5.280100044,-10.20360182,-15.5603841,-8.475950071,-3.949781351,-1.261652765,-3.195850027
31045,Nebraska,Dawes County,-0.365875968,-0.618697024,-1.008001008,-11.58607232,-13.48759512,-14.61601462,-11.95194829,-14.10629215,-15.62401562
31047,Nebraska,Dawson County,17.1809979,16.08590034,7.717593254,-8.199085328,-19.63786311,-16.57853366,8.981912571,-3.551962766,-8.860940403
31049,Nebraska,Deuel County,0.532481363,1.074113856,1.073825503,-14.37699681,5.37056928,4.832214765,-13.84451544,6.444683136,5.906040269
31051,Nebraska,Dixon County,10.97714594,13.28784342,5.365286596,-9.357567033,-10.7739271,-4.828757936,1.61957891,2.513916323,0.53652866
31053,Nebraska,Dodge County,6.370534938,8.853310714,3.10575354,1.579250258,2.412129566,0.184239617,7.949785195,11.26544028,3.289993157
31055,Nebraska,Douglas County,7.357005194,9.032157596,4.290341844,-3.224826253,-1.764904358,-0.629471004,4.132178942,7.267253238,3.66087084
31057,Nebraska,Dundy County,0,0,0,-23.38811631,9.590792839,1.275103602,-23.38811631,9.590792839,1.275103602
31059,Nebraska,Fillmore County,0.18089725,0,0,4.88422576,-2.547075412,7.14024167,5.06512301,-2.547075412,7.14024167
31061,Nebraska,Franklin County,0,0,0,0,0.353982301,-4.985754986,0,0.353982301,-4.985754986
31063,Nebraska,Frontier County,0.381242852,8.430733857,7.604562738,-4.193671369,-16.09503736,8.745247148,-3.812428517,-7.664303506,16.34980989
31065,Nebraska,Furnas County,1.096611471,1.774032598,0.667037243,-6.798991117,-19.95786673,10.22790439,-5.702379647,-18.18383413,10.89494163
31067,Nebraska,Gage County,0.138879245,-0.092310533,-0.230420056,8.703099322,6.230960953,5.622249361,8.841978566,6.13865042,5.391829305
31069,Nebraska,Garden County,0,0.552028706,0.553250346,-12.59928787,3.864200938,1.106500692,-12.59928787,4.416229644,1.659751037
31071,Nebraska,Garfield County,0,0,0,-3.3888732,-19.091698,22.29392784,-3.3888732,-19.091698,22.29392784
31073,Nebraska,Gosper County,0,0,0,11.41924959,-7.625272331,-10.46831956,11.41924959,-7.625272331,-10.46831956
31075,Nebraska,Grant County,0,0,0,-45.02164502,0,5.338078292,-45.02164502,0,5.338078292
31077,Nebraska,Greeley County,0,0,0,-9.423378954,-13.18181818,-11.06755822,-9.423378954,-13.18181818,-11.06755822
31079,Nebraska,Hall County,14.74783272,17.75366592,8.171010947,-8.7883098,-13.35063097,-16.85957153,5.95952292,4.403034949,-8.688560585
31081,Nebraska,Hamilton County,-0.10524654,-0.104220948,-0.207135829,10.10366784,5.419489317,2.899901611,9.998421302,5.315268369,2.692765781
31083,Nebraska,Harlan County,1.646903821,0.659848235,0.332557366,10.86956522,-5.938634114,0.997672098,12.51646904,-5.278785879,1.330229465
31085,Nebraska,Hayes County,3.548196334,3.588516746,3.616636528,-34.29923122,-1.196172249,-26.52200121,-30.75103489,2.392344498,-22.90536468
31087,Nebraska,Hitchcock County,0.386249517,0.396196514,0.403877221,-19.31247586,-28.92234548,-4.038772213,-18.92622634,-28.52614897,-3.634894992
31089,Nebraska,Holt County,2.282085628,3.66608868,2.781503005,3.869623456,-8.323012138,-0.99339393,6.151709084,-4.656923458,1.788109075
31091,Nebraska,Hooker County,0,0,0,2.95202952,29.09090909,-14.45086705,2.95202952,29.09090909,-14.45086705
31093,Nebraska,Howard County,0.458926113,0.764292265,0.152975371,3.21248279,-0.458575359,2.447605935,3.671408903,0.305716906,2.600581306
31095,Nebraska,Jefferson County,3.086419753,6.318449874,3.094233474,-7.154882155,6.458859871,-9.563994374,-4.068462402,12.77730974,-6.4697609
31097,Nebraska,Johnson County,1.529198127,0.576978556,-0.576092175,-6.307942273,3.461871334,9.601536246,-4.778744146,4.038849889,9.025444071
31099,Nebraska,Kearney County,-0.149042403,1.482030382,0.885412824,4.769356882,1.926639496,1.918394451,4.62031448,3.408669878,2.803807275
31101,Nebraska,Keith County,0.366613711,0.245022971,-0.491974663,-2.199682268,2.327718224,-3.812803641,-1.833068557,2.572741195,-4.304778304
31103,Nebraska,Keya Paha County,1.249219238,1.24300808,1.25,1.249219238,12.4300808,-13.75,2.498438476,13.67308888,-12.5
31105,Nebraska,Kimball County,4.207362885,2.420208743,2.092988489,-10.81893313,-7.260626229,24.81686351,-6.611570248,-4.840417486,26.909852
31107,Nebraska,Knox County,0.839630563,0.717574598,0.239391945,2.878733357,2.511511093,-2.753007361,3.71836392,3.22908569,-2.513615417
31109,Nebraska,Lancaster County,6.233448144,6.832770001,4.036730339,0.137772675,-0.227455726,0.655254813,6.371220819,6.605314276,4.691985152
31111,Nebraska,Lincoln County,2.503427311,1.887244623,1.141346789,-3.904154497,-4.643220897,2.462906229,-1.400727186,-2.755976275,3.604253019
31113,Nebraska,Logan County,2.985074627,0,0,-49.25373134,43.38070307,-20.71005917,-46.26865672,43.38070307,-20.71005917
31115,Nebraska,Loup County,0,0,0,-13.47935973,-6.814310051,-29.41176471,-13.47935973,-6.814310051,-29.41176471
31117,Nebraska,McPherson County,2.656042497,0,0,-5.312084993,-15.91511936,-18.84253028,-2.656042497,-15.91511936,-18.84253028
31119,Nebraska,Madison County,5.832293521,8.37591088,4.561954965,2.523588543,-11.58667672,2.197527087,8.355882064,-3.210765837,6.759482051
31121,Nebraska,Merrick County,1.552393273,0.256311675,-0.126976065,5.95084088,12.3029604,9.269252746,7.503234153,12.55927208,9.142276681
31123,Nebraska,Morrill County,3.100431846,4.688546551,4.293300192,-1.328756505,-15.18196026,-9.03852672,1.771675341,-10.49341371,-4.745226528
31125,Nebraska,Nance County,0,0,0,-7.584951456,7.926829268,5.170316302,-7.584951456,7.926829268,5.170316302
31127,Nebraska,Nemaha County,-0.141723356,-0.140924464,-0.281571167,11.33786848,1.972942503,0.844713501,11.19614513,1.832018038,0.563142334
31129,Nebraska,Nuckolls County,0,0,0,9.540117417,1.708150317,2.440214739,9.540117417,1.708150317,2.440214739
31131,Nebraska,Otoe County,8.204751408,3.343363424,1.757415993,4.163605192,-0.911826388,1.757415993,12.3683566,2.431537035,3.514831985
31133,Nebraska,Pawnee County,0.796178344,0.398883127,0.397851601,-3.184713376,11.96649382,1.591406405,-2.388535032,12.36537695,1.989258007
31135,Nebraska,Perkins County,1.064207166,7.84733369,6.364922207,-11.70627882,-5.707151775,8.132956153,-10.64207166,2.140181916,14.49787836
31137,Nebraska,Phelps County,1.87762315,0.772115597,0.332889481,6.406008394,-9.155084933,-4.549489569,8.283631544,-8.382969336,-4.216600089
31139,Nebraska,Pierce County,0.410509031,2.866698519,2.444489713,-7.799671593,-1.501603986,-3.395124601,-7.389162562,1.365094533,-0.950634888
31141,Nebraska,Platte County,15.43749105,16.16452268,8.97540179,-2.004868967,-7.729632137,-12.22898494,13.43262208,8.434890544,-3.253583149
