FIPS,State,County,"Food, Water and Amenities Score"
45079,SC,Richland,54.83523094713451
21049,KY,Clark,54.83128746083466
26083,MI,Keweenaw,54.82623514549204
17101,IL,Lawrence,54.824202393048395
8105,CO,Rio Grande,54.81805127067825
16005,ID,Bannock,54.799233467305186
29041,MO,Chariton,54.796829765565526
46053,SD,Gregory,54.7935307106443
13163,GA,Jefferson,54.78585456739928
26101,MI,Manistee,54.7573773943355
18111,IN,Newton,54.75222944988878
42117,PA,Tioga,54.751673098216514
41043,OR,Linn,54.74318586221218
32000,,,54.72113952316281
29101,MO,Johnson,54.69199907863718
36041,NY,Hamilton,54.690401297872675
37011,NC,Avery,54.68430341441284
42097,PA,Northumberland,54.684193834687754
42039,PA,Crawford,54.662648665294924
20000,,,54.654876561615396
13281,GA,Towns,54.64930096980293
1001,AL,Autauga,54.64168911149633
31129,NE,Nuckolls,54.6394888008091
53021,WA,Franklin,54.63477575870331
51035,VA,Carroll,54.63041449411877
56001,WY,Albany,54.630092268473135
35027,NM,Lincoln,54.62628522403764
47117,TN,Marshall,54.612545778638626
26159,MI,Van Buren,54.60783496689433
37059,NC,Davie,54.60577592238793
26045,MI,Eaton,54.599886459455945
18165,IN,Vermillion,54.5973052132476
41041,OR,Lincoln,54.57961857663442
20083,KS,Hodgeman,54.5766885153365
48021,TX,Bastrop,54.57119231550307
23017,ME,Oxford,54.57117731422266
49019,UT,Grand,54.569066830733775
22051,LA,Jefferson,54.5600437858369
54091,WV,Taylor,54.51853464840714
48473,TX,Waller,54.509776657226325
49023,UT,Juab,54.48174551694548
48417,TX,Shackelford,54.47853679409861
51155,VA,Pulaski,54.472218093272815
45085,SC,Sumter,54.47132954995003
18097,IN,Marion,54.468140561306576
30065,MT,Musselshell,54.45474083260856
54083,WV,Randolph,54.449670251977906
6109,CA,Tuolumne,54.433031178676195
51103,VA,Lancaster,54.42381259455151
9005,CT,Litchfield,54.39684933920125
18049,IN,Fulton,54.39231327569045
21073,KY,Franklin,54.387470545234876
20097,KS,Kiowa,54.376287488992986
18099,IN,Marshall,54.3741229897789
26000,,,54.37355946239655
12023,FL,Columbia,54.33610715019944
53009,WA,Clallam,54.32214208791467
39113,OH,Montgomery,54.30252618373836
12111,FL,St. Lucie,54.3022732169797
48167,TX,Galveston,54.27447793978438
29127,MO,Marion,54.272765517685485
53077,WA,Yakima,54.27212182192212
35025,NM,Lea,54.266010451491226
17065,IL,Hamilton,54.255182339058805
32033,NV,White Pine,54.24835608094293
38091,ND,Steele,54.24680235081956
21021,KY,Boyle,54.2374156710216
47009,TN,Blount,54.23563611050213
37199,NC,Yancey,54.22995680133874
55057,WI,Juneau,54.22681017012233
20127,KS,Morris,54.22104251172304
56017,WY,Hot Springs,54.220329180620766
42073,PA,Lawrence,54.21949545379841
26115,MI,Monroe,54.21925914044691
8083,CO,Montezuma,54.20852223880136
31053,NE,Dodge,54.190981248305015
18145,IN,Shelby,54.190284808402716
21093,KY,Hardin,54.18972238795567
9009,CT,New Haven,54.188731167690946
31079,NE,Hall,54.18644974461799
18087,IN,LaGrange,54.18140195222454
51141,VA,Patrick,54.161481445037836
12121,FL,Suwannee,54.15594847808201
51005,VA,Alleghany,54.14830148589304
12101,FL,Pasco,54.14419733251841
17081,IL,Jefferson,54.13776066195159
37143,NC,Perquimans,54.13395027982791
51515,VA,Bedford,54.12852576279844
46113,SD,Shannon,54.12852576279844
2201,AK,Prince of Wales-Outer Ketchi,54.12852576279844
2270,AK,Wade Hampton,54.12852576279844
2261,AK,Valdez-Cordova,54.12852576279844
2280,AK,Wrangell-Petersburg,54.12852576279844
2232,AK,Skagway-Hoonah-Angoon,54.12852576279844
17075,IL,Iroquois,54.09903195737857
6019,CA,Fresno,54.097511536464175
13189,GA,McDuffie,54.09540695654813
16073,ID,Owyhee,54.08041752347355
37001,NC,Alamance,54.08032742322268
39129,OH,Pickaway,54.07064513496413
17199,IL,Williamson,54.06934953175162
30027,MT,Fergus,54.06339879939811
18091,IN,LaPorte,54.04233578675386
45027,SC,Clarendon,54.03969817805191
35043,NM,Sandoval,54.03395637137713
41063,OR,Wallowa,54.02749711463244
30105,MT,Valley,54.02254682965242
51193,VA,Westmoreland,54.02064564714416
39171,OH,Williams,54.01001994090756
45041,SC,Florence,54.00775285861863
6035,CA,Lassen,54.005094078812945
47055,TN,Giles,53.979442833600814
2100,AK,Haines,53.942188892922765
18175,IN,Washington,53.922564516883064
17183,IL,Vermilion,53.91440361380075
1003,AL,Baldwin,53.90914679063519
47001,TN,Anderson,53.90490216024458
26149,MI,St. Joseph,53.87308087216583
31119,NE,Madison,53.87039382949106
39000,,,53.868451780837276
54069,WV,Ohio,53.865464004685116
20123,KS,Mitchell,53.86437202548835
12061,FL,Indian River,53.8539807799766
12037,FL,Franklin,53.849829979602276
39143,OH,Sandusky,53.84337055829786
42009,PA,Bedford,53.817290543937375
39125,OH,Paulding,53.80125371829165
16037,ID,Custer,53.79892917949822
37067,NC,Forsyth,53.796766559217986
55107,WI,Rusk,53.78660627274602
19029,IA,Cass,53.7839648524005
31073,NE,Gosper,53.78145827628646
18139,IN,Rush,53.77623617549657
4025,AZ,Yavapai,53.77075486110412
47145,TN,Roane,53.76483514192894
5143,AR,Washington,53.74423518265004
39047,OH,Fayette,53.73169473569877
24045,MD,Wicomico,53.71608223016575
18117,IN,Orange,53.71546310966269
45043,SC,Georgetown,53.70357020778711
54031,WV,Hardy,53.70190496741793
17143,IL,Peoria,53.70140679729126
12033,FL,Escambia,53.691748952723955
18101,IN,Martin,53.68841156856134
31101,NE,Keith,53.687697974118635
1083,AL,Limestone,53.682122862034575
21217,KY,Taylor,53.6632523341288
18141,IN,St. Joseph,53.659731498206924
22007,LA,Assumption,53.65971427304337
49055,UT,Wayne,53.65069340415235
45049,SC,Hampton,53.61015435935031
48201,TX,Harris,53.59972898367473
45001,SC,Abbeville,53.58771390053824
48089,TX,Colorado,53.58604804029013
37111,NC,McDowell,53.5797714670435
55113,WI,Sawyer,53.57619933544818
4021,AZ,Pinal,53.572338934358974
26061,MI,Houghton,53.57131160730633
48423,TX,Smith,53.56845405702656
12003,FL,Baker,53.56629327310962
47033,TN,Crockett,53.564661238147316
49021,UT,Iron,53.55967202953654
18017,IN,Cass,53.559545412402414
47089,TN,Jefferson,53.55511184974654
26137,MI,Otsego,53.532506668820346
56021,WY,Laramie,53.5317170766779
37149,NC,Polk,53.52212239766534
48003,TX,Andrews,53.51497472611972
54067,WV,Nicholas,53.51113764850027
54039,WV,Kanawha,53.489708965286034
18001,IN,Adams,53.45909317629035
45083,SC,Spartanburg,53.44951114121548
26117,MI,Montcalm,53.44093187456715
12097,FL,Osceola,53.438542725309496
56015,WY,Goshen,53.435312373995416
31089,NE,Holt,53.42771209424219
42063,PA,Indiana,53.40398670600632
56045,WY,Weston,53.39195042658101
48357,TX,Ochiltree,53.38292911081539
21039,KY,Carlisle,53.360128692469885
45047,SC,Greenwood,53.34881318092736
9011,CT,New London,53.322881474143045
18149,IN,Starke,53.31009748221659
26109,MI,Menominee,53.30495866438601
17011,IL,Bureau,53.30260776919905
41065,OR,Wasco,53.28185081365772
47139,TN,Polk,53.26692995539932
41045,OR,Malheur,53.25691993148875
20095,KS,Kingman,53.251130583772884
21103,KY,Henry,53.23966485833976
12067,FL,Lafayette,53.234506154153195
18119,IN,Owen,53.2271083588761
38007,ND,Billings,53.20277485436712
20011,KS,Bourbon,53.20142565999661
37089,NC,Henderson,53.200170013193855
54053,WV,Mason,53.19198556302518
20001,KS,Allen,53.18423060972728
17115,IL,Macon,53.175668267600265
8021,CO,Conejos,53.16961419588873
17025,IL,Clay,53.16128053794877
48217,TX,Hill,53.15817868505469
39167,OH,Washington,53.15515311571542
45039,SC,Fairfield,53.144206159632155
31051,NE,Dixon,53.140698216903246
40039,OK,Custer,53.1283716091464
17135,IL,Montgomery,53.12298943919254
48187,TX,Guadalupe,53.11290400282687
20023,KS,Cheyenne,53.109984949382515
37000,,,53.07980659345622
47113,TN,Madison,53.06379090688963
21205,KY,Rowan,53.04193100660704
21077,KY,Gallatin,53.02948883099616
39133,OH,Portage,53.02779815686942
24510,MD,Baltimore,53.01836794097848
29145,MO,Newton,53.003202773171154
37087,NC,Haywood,52.997947111378174
36009,NY,Cattaraugus,52.99664102005374
48165,TX,Gaines,52.99243748184052
13033,GA,Burke,52.986720569553896
4011,AZ,Greenlee,52.98560737282321
48281,TX,Lampasas,52.96130902395483
27001,MN,Aitkin,52.94888202780115
53023,WA,Garfield,52.943756031429
17005,IL,Bond,52.93503105603849
20027,KS,Clay,52.9300686651038
47003,TN,Bedford,52.921866961304055
31149,NE,Rock,52.91325129022828
39095,OH,Lucas,52.90246236845279
40049,OK,Garvin,52.89927445859851
51049,VA,Cumberland,52.89181633551778
51640,VA,Galax,52.85780521581073
23021,ME,Piscataquis,52.85455016104129
51025,VA,Brunswick,52.84939770392398
19177,IA,Van Buren,52.84741031379873
48015,TX,Austin,52.84628609099854
36089,NY,St. Lawrence,52.83636118040391
18089,IN,Lake,52.83460716727325
48211,TX,Hemphill,52.81787292810134
13237,GA,Putnam,52.79951401353983
29159,MO,Pettis,52.797623426458365
13000,,,52.76812817590495
53027,WA,Grays Harbor,52.76221258336362
16087,ID,Washington,52.745954385486606
42081,PA,Lycoming,52.74069349886308
16067,ID,Minidoka,52.70046532430143
53015,WA,Cowlitz,52.69830344844225
41011,OR,Coos,52.69464511047832
19047,IA,Crawford,52.673956184732376
42119,PA,Union,52.6724168396981
13063,GA,Clayton,52.66520810636851
31045,NE,Dawes,52.665112301982546
29029,MO,Camden,52.65901150519437
47125,TN,Montgomery,52.658141475143644
19007,IA,Appanoose,52.64833315973424
45081,SC,Saluda,52.63571799150994
21101,KY,Henderson,52.63128120407319
51029,VA,Buckingham,52.616256334257784
24019,MD,Dorchester,52.61607842175933
2016,AK,Aleutians West,52.596017354506905
18163,IN,Vanderburgh,52.594812833997125
31015,NE,Boyd,52.591849336851396
48265,TX,Kerr,52.58564275861277
6033,CA,Lake,52.584102391185695
1073,AL,Jefferson,52.578370961008225
13131,GA,Grady,52.572686407759576
1125,AL,Tuscaloosa,52.55880439740964
26039,MI,Crawford,52.55725897024211
40083,OK,Logan,52.55694224566396
8115,CO,Sedgwick,52.554148577135415
31121,NE,Merrick,52.5530323351895
26079,MI,Kalkaska,52.55282972909581
22113,LA,Vermilion,52.53634374229349
29209,MO,Stone,52.52775976042204
20167,KS,Russell,52.52622708255331
6003,CA,Alpine,52.498874147481665
39127,OH,Perry,52.48216904800389
20129,KS,Morton,52.48201305150011
40051,OK,Grady,52.47691188925236
42085,PA,Mercer,52.46163865562402
48285,TX,Lavaca,52.460728363698784
45000,,,52.4405356464944
13229,GA,Pierce,52.43740313448957
38079,ND,Rolette,52.4336121234485
18077,IN,Jefferson,52.42976226474549
54041,WV,Lewis,52.426432275600256
22071,LA,Orleans,52.42637279952202
39123,OH,Ottawa,52.4172989186594
51139,VA,Page,52.41034033320905
47083,TN,Houston,52.40915431697153
31127,NE,Nemaha,52.406394899953845
20199,KS,Wallace,52.40410298867262
45059,SC,Laurens,52.38983730600952
46123,SD,Tripp,52.36725764753935
48333,TX,Mills,52.3605627717343
47107,TN,McMinn,52.32362138526094
26065,MI,Ingham,52.317421988106005
17169,IL,Schuyler,52.30931948973505
20145,KS,Pawnee,52.30253729952586
5119,AR,Pulaski,52.29704675422582
13275,GA,Thomas,52.28892903856578
48069,TX,Castro,52.27682978349575
17047,IL,Edwards,52.27514625050033
39043,OH,Erie,52.270603047975264
29063,MO,DeKalb,52.26863608177922
37035,NC,Catawba,52.263851118855534
47103,TN,Lincoln,52.26193033433417
13143,GA,Haralson,52.25206797741807
6015,CA,Del Norte,52.238736214187014
53041,WA,Lewis,52.22335474685784
37159,NC,Rowan,52.203709661088354
17045,IL,Edgar,52.20227682453334
32011,NV,Eureka,52.18336012321916
17127,IL,Massac,52.18329161500671
20007,KS,Barber,52.18201576680575
48475,TX,Ward,52.173277404234675
13249,GA,Schley,52.15029092751644
24043,MD,Washington,52.14383598091788
31151,NE,Saline,52.13748851298768
8073,CO,Lincoln,52.10601397972371
26003,MI,Alger,52.08814379190697
18123,IN,Perry,52.08507365327587
46015,SD,Brule,52.080665155105564
37003,NC,Alexander,52.07885091153206
5125,AR,Saline,52.06901157193598
42087,PA,Mifflin,52.06340184973025
45071,SC,Newberry,52.058613468904056
13215,GA,Muscogee,52.05510593691299
13127,GA,Glynn,52.05472929516016
27029,MN,Clearwater,52.05231832367249
37033,NC,Caswell,52.044882052388374
22023,LA,Cameron,52.03989076835679
29186,MO,Ste. Genevieve,52.017579004163736
45007,SC,Anderson,52.01737241878666
26011,MI,Arenac,52.006969960249315
21091,KY,Hancock,51.9912528523183
13209,GA,Montgomery,51.986460239484366
18153,IN,Sullivan,51.982554475475425
13195,GA,Madison,51.976561763967304
47161,TN,Stewart,51.97286293833996
39147,OH,Seneca,51.968904908788424
38047,ND,Logan,51.962541613408135
40047,OK,Garfield,51.9580610030105
22059,LA,La Salle,51.95005971035677
18000,,,51.94553956424153
36013,NY,Chautauqua,51.926784733911056
18065,IN,Henry,51.91292442402121
20005,KS,Atchison,51.91011966136802
48183,TX,Gregg,51.90336273156789
53025,WA,Grant,51.894042134684085
21229,KY,Washington,51.89256447265825
13137,GA,Habersham,51.884953885317124
13123,GA,Gilmer,51.8671376813148
53017,WA,Douglas,51.86656703120361
21183,KY,Ohio,51.85199189674435
26091,MI,Lenawee,51.83660370313978
31137,NE,Phelps,51.831797217936405
56000,,,51.82501158772097
39151,OH,Stark,51.804942537633494
37007,NC,Anson,51.80095839839991
51580,VA,Covington,51.79307901674331
17121,IL,Marion,51.78571004079708
29161,MO,Phelps,51.78033301546737
31031,NE,Cherry,51.7647116932403
51191,VA,Washington,51.75658180986365
29131,MO,Miller,51.73615681901878
48033,TX,Borden,51.732895134604725
13257,GA,Stephens,51.729910184221104
9013,CT,Tolland,51.71774710027862
13015,GA,Bartow,51.716205464339275
18067,IN,Howard,51.71540060981323
53043,WA,Lincoln,51.7148792524259
55041,WI,Forest,51.69076059598403
46023,SD,Charles Mix,51.68775464396984
20157,KS,Republic,51.68170184398159
12015,FL,Charlotte,51.67975869869471
13047,GA,Catoosa,51.653583922461216
53075,WA,Whitman,51.652247673568255
13179,GA,Liberty,51.64798104843427
48059,TX,Callahan,51.64575742723459
41059,OR,Umatilla,51.644806092349135
35013,NM,Dona Ana,51.630248266091506
48477,TX,Washington,51.62952487285326
47099,TN,Lawrence,51.621402334896324
31115,NE,Loup,51.61547042925402
13285,GA,Troup,51.58723431287941
13261,GA,Sumter,51.56982314425366
20029,KS,Cloud,51.566983750385525
46119,SD,Sully,51.54810682218873
45021,SC,Cherokee,51.54580344611679
42113,PA,Sullivan,51.54565940309216
48275,TX,Knox,51.534002728933416
19071,IA,Fremont,51.52691191159234
16065,ID,Madison,51.52182282552023
49015,UT,Emery,51.51734267141395
47053,TN,Gibson,51.51433900301983
39065,OH,Hardin,51.50733159258204
40065,OK,Jackson,51.504196381780105
30099,MT,Teton,51.49839627380068
13049,GA,Charlton,51.46744677551435
47051,TN,Franklin,51.46593281244571
42049,PA,Erie,51.4565377498397
29117,MO,Livingston,51.45648885306991
40037,OK,Creek,51.44511734096103
20059,KS,Franklin,51.43195871893653
13213,GA,Murray,51.42609436445321
20155,KS,Reno,51.411066682964794
21033,KY,Caldwell,51.39665161994791
21173,KY,Montgomery,51.38568269829164
41033,OR,Josephine,51.37259789620237
17191,IL,Wayne,51.36156010465048
21151,KY,Madison,51.33844536237006
39019,OH,Carroll,51.33390980104799
51097,VA,King and Queen,51.33071416884713
53065,WA,Stevens,51.31063709015135
26165,MI,Wexford,51.30564988738226
48451,TX,Tom Green,51.29026031454308
13069,GA,Coffee,51.269437610468245
20133,KS,Neosho,51.265566093665704
30061,MT,Mineral,51.25400595340291
26021,MI,Berrien,51.23009699456308
29143,MO,New Madrid,51.21523063048635
40057,OK,Harmon,51.214881774469966
40153,OK,Woodward,51.212595105233724
5081,AR,Little River,51.205149664774424
30069,MT,Petroleum,51.1979275805541
17125,IL,Mason,51.19714129370948
29077,MO,Greene,51.19416711451106
48341,TX,Moore,51.192164934375924
48149,TX,Fayette,51.185793387690595
13197,GA,Marion,51.18514555361522
50009,VT,Essex,51.16062312734603
16079,ID,Shoshone,51.144334504540154
31065,NE,Furnas,51.13146551853464
26059,MI,Hillsdale,51.11598301711855
47085,TN,Humphreys,51.114185528789264
26147,MI,St. Clair,51.109166954628996
47015,TN,Cannon,51.06182237300498
20061,KS,Geary,51.052582640758295
48325,TX,Medina,51.03490122967394
37057,NC,Davidson,51.02833119633964
48009,TX,Archer,51.00779435069313
42021,PA,Cambria,50.99410541831436
29031,MO,Cape Girardeau,50.98302691013137
26053,MI,Gogebic,50.96153518026874
48239,TX,Jackson,50.956503114806026
37163,NC,Sampson,50.94440987358866
47000,,,50.93733489307658
6031,CA,Kings,50.91466642495765
13059,GA,Clarke,50.91366354144198
45061,SC,Lee,50.89388927322216
13043,GA,Candler,50.88799847821461
29000,,,50.88555761826635
26075,MI,Jackson,50.873799495027974
48287,TX,Lee,50.8699937916594
12063,FL,Jackson,50.85608109530982
37071,NC,Gaston,50.84967839391224
48441,TX,Taylor,50.8307083697679
12105,FL,Polk,50.82833929028763
21223,KY,Trimble,50.818997812589316
26031,MI,Cheboygan,50.801838432291255
6029,CA,Kern,50.78290440559784
22099,LA,St. Martin,50.76353308796481
48231,TX,Hunt,50.7540242675239
16023,ID,Butte,50.74899207371759
39073,OH,Hocking,50.74686934811309
30041,MT,Hill,50.74618471456252
54001,WV,Barbour,50.745122400975525
4005,AZ,Coconino,50.74180379332632
13185,GA,Lowndes,50.73911564319591
37093,NC,Hoke,50.733310667322854
5085,AR,Lonoke,50.72265315034671
48361,TX,Orange,50.722278375934096
54029,WV,Hancock,50.717162945085455
39015,OH,Brown,50.70377281132666
17137,IL,Morgan,50.68918184739232
20035,KS,Cowley,50.6880214814211
17149,IL,Pike,50.68685573245978
31069,NE,Garden,50.65181487964798
35055,NM,Taos,50.6438455394524
48051,TX,Burleson,50.63603794729875
21061,KY,Edmonson,50.616911083230654
51197,VA,Wythe,50.59571614475639
29061,MO,Daviess,50.592397418825094
18135,IN,Randolph,50.58865371634469
29033,MO,Carroll,50.5872133365415
48459,TX,Upshur,50.585728749473844
1101,AL,Montgomery,50.578793604887146
18103,IN,Miami,50.55065339005509
47155,TN,Sevier,50.543194488526304
20207,KS,Woodson,50.54162306285462
31147,NE,Richardson,50.531337186570305
48181,TX,Grayson,50.512336390059616
20009,KS,Barton,50.50285545821563
41019,OR,Douglas,50.499917942095216
47097,TN,Lauderdale,50.4696748200027
13109,GA,Evans,50.46767162391812
42033,PA,Clearfield,50.46086436843371
28095,MS,Monroe,50.4576494674435
19185,IA,Wayne,50.441009998778355
31163,NE,Sherman,50.43680482672281
53051,WA,Pend Oreille,50.42840652431579
20105,KS,Lincoln,50.424632957472376
29097,MO,Jasper,50.422675841371
13251,GA,Screven,50.42201851460207
31067,NE,Gage,50.38925197468925
21187,KY,Owen,50.38158731047916
37185,NC,Warren,50.36969268743452
26017,MI,Bay,50.309518204877314
29057,MO,Dade,50.30039129009599
13155,GA,Irwin,50.29335379436684
37169,NC,Stokes,50.2777849701973
26133,MI,Osceola,50.2763942869383
42023,PA,Cameron,50.274935203614916
48017,TX,Bailey,50.274652169392915
12075,FL,Levy,50.269218309991835
6093,CA,Siskiyou,50.26820356206747
37197,NC,Yadkin,50.2629622058067
12035,FL,Flagler,50.25864121540471
37079,NC,Greene,50.25468787488899
20209,KS,Wyandotte,50.25361623343324
39075,OH,Holmes,50.24732859726897
28049,MS,Hinds,50.24518463148793
36033,NY,Franklin,50.24100494222695
39157,OH,Tuscarawas,50.23396231054743
47179,TN,Washington,50.23097385158734
29167,MO,Polk,50.22413385604437
8081,CO,Moffat,50.209380146645024
36005,NY,Bronx,50.20319859419096
37127,NC,Nash,50.202950698207545
31047,NE,Dawson,50.194987930147455
51143,VA,Pittsylvania,50.193202306824546
47069,TN,Hardeman,50.17947470222516
26155,MI,Shiawassee,50.14887347721104
20153,KS,Rawlins,50.14677064685068
51690,VA,Martinsville,50.14500599491012
24039,MD,Somerset,50.14444466573047
40103,OK,Noble,50.13896480127096
39023,OH,Clark,50.13575833094805
18157,IN,Tippecanoe,50.12856901306182
17145,IL,Perry,50.12770366552004
17193,IL,White,50.100352541127585
37043,NC,Clay,50.09814272903244
45025,SC,Chesterfield,50.093494436931664
26063,MI,Huron,50.090236629301195
54043,WV,Lincoln,50.08003674550722
13225,GA,Peach,50.07994003663246
21145,KY,McCracken,50.07374229354533
37049,NC,Craven,50.0688527555728
48119,TX,Delta,50.066501771200876
37075,NC,Graham,50.061368038031546
20013,KS,Brown,50.05555474581182
51147,VA,Prince Edward,50.04845893840919
48011,TX,Armstrong,50.04843611612601
41001,OR,Baker,50.02888178980241
37103,NC,Jones,50.01628868117257
48151,TX,Fisher,49.97729081395207
26023,MI,Branch,49.95454716392443
48233,TX,Hutchinson,49.94026368788348
18079,IN,Jennings,49.93811387652034
31131,NE,Otoe,49.93675250033162
40003,OK,Alfalfa,49.922199438378556
37115,NC,Madison,49.91299215054637
55003,WI,Ashland,49.90630609835939
26157,MI,Tuscola,49.902231442974326
22057,LA,Lafourche,49.89354516859293
37191,NC,Wayne,49.891449872536604
48105,TX,Crockett,49.86965960758927
46109,SD,Roberts,49.851961883129
26041,MI,Delta,49.835311073035605
16009,ID,Benewah,49.827488667272924
20031,KS,Coffey,49.81986273822087
37181,NC,Vance,49.814750294291485
17109,IL,McDonough,49.810905354784474
31161,NE,Sheridan,49.808187857968036
12125,FL,Union,49.759451281611206
29201,MO,Scott,49.75898806411368
23025,ME,Somerset,49.756291901395315
37013,NC,Beaufort,49.749019688728765
29207,MO,Stoddard,49.73475994880489
6047,CA,Merced,49.729380478110485
45037,SC,Edgefield,49.71227308366195
48097,TX,Cooke,49.696308256836986
31107,NE,Knox,49.69260775242219
48223,TX,Hopkins,49.690978418733735
26123,MI,Newaygo,49.67180625436553
21041,KY,Carroll,49.64156781238729
29225,MO,Webster,49.640443743901656
39029,OH,Columbiana,49.63394542047437
39099,OH,Mahoning,49.609401832977156
30089,MT,Sanders,49.59469324958598
49025,UT,Kane,49.56538514583611
13119,GA,Franklin,49.55286634526099
47121,TN,Meigs,49.551864107426425
29195,MO,Saline,49.50695745857147
54101,WV,Webster,49.494268207983076
6107,CA,Tulare,49.470341510101356
21000,,,49.466122921732506
21123,KY,Larue,49.44127886432342
26051,MI,Gladwin,49.43231081855231
54045,WV,Logan,49.421508948954184
37085,NC,Harnett,49.39524309075708
37121,NC,Mitchell,49.38310611150515
45077,SC,Pickens,49.37888319370076
20077,KS,Harper,49.37297535894605
19117,IA,Lucas,49.361216523183586
39027,OH,Clinton,49.358854825169765
56031,WY,Platte,49.35685206035141
37113,NC,Macon,49.33532679816554
26127,MI,Oceana,49.33526502401104
41021,OR,Gilliam,49.33081714430966
22015,LA,Bossier,49.30297208051643
51021,VA,Bland,49.299393834899995
39067,OH,Harrison,49.27500181327761
40147,OK,Washington,49.25815022883265
13303,GA,Washington,49.23534048303952
20147,KS,Phillips,49.231241900842434
48343,TX,Morris,49.22885168938045
13191,GA,McIntosh,49.222183511956764
48055,TX,Caldwell,49.18738697221036
47031,TN,Coffee,49.18360167375537
40085,OK,Love,49.17782306153396
41025,OR,Harney,49.16905620266926
51590,VA,Danville,49.1345930086
47081,TN,Hickman,49.13295283035796
47077,TN,Henderson,49.13214889148202
47175,TN,Van Buren,49.1318343584552
48013,TX,Atascosa,49.10937822412483
39141,OH,Ross,49.093158585241106
31133,NE,Pawnee,49.09118518718499
29109,MO,Lawrence,49.0677092529815
17067,IL,Hancock,49.05393550624266
21191,KY,Pendleton,49.031185682953144
45087,SC,Union,49.02791228492052
8057,CO,Jackson,49.02663456290508
47011,TN,Bradley,49.01443878294329
26105,MI,Mason,49.00362908734604
29163,MO,Pike,48.982529681831636
26129,MI,Ogemaw,48.980907013790755
46037,SD,Day,48.97887977612932
17095,IL,Knox,48.97225489340887
39071,OH,Highland,48.96085744528408
40117,OK,Pawnee,48.95029044429782
39033,OH,Crawford,48.92943574689239
39013,OH,Belmont,48.928007664035405
48023,TX,Baylor,48.92385316674871
31173,NE,Thurston,48.907455116459474
29137,MO,Monroe,48.89296554436189
47143,TN,Rhea,48.888277721724336
48471,TX,Walker,48.88108888824117
56007,WY,Carbon,48.87064023842312
28081,MS,Lee,48.844858523760536
1069,AL,Houston,48.84449390166856
13313,GA,Whitfield,48.84245785201323
47173,TN,Union,48.824593053092904
48303,TX,Lubbock,48.8122356484001
26013,MI,Baraga,48.80774452334758
13199,GA,Meriwether,48.79418872913055
12039,FL,Gadsden,48.758589336661764
47111,TN,Macon,48.75212111205931
21097,KY,Harrison,48.74988621451392
47131,TN,Obion,48.74888721234744
56019,WY,Johnson,48.73859181233337
26025,MI,Calhoun,48.73378824368919
18071,IN,Jackson,48.70900913866934
12123,FL,Taylor,48.70289942376114
37039,NC,Cherokee,48.69943404240046
29025,MO,Caldwell,48.68082523880256
12065,FL,Jefferson,48.67391311223789
47141,TN,Putnam,48.67034556145106
21001,KY,Adair,48.664173111015955
21177,KY,Muhlenberg,48.65654950033989
47115,TN,Marion,48.65597049608416
1129,AL,Washington,48.64813118404469
55078,WI,Menominee,48.62890962432126
29119,MO,McDonald,48.61079030950666
5015,AR,Carroll,48.58181829149404
21035,KY,Calloway,48.579816297503825
51670,VA,Hopewell,48.575865659078566
37133,NC,Onslow,48.57173656591965
35009,NM,Curry,48.55906582651329
47171,TN,Unicoi,48.555362383119956
35011,NM,De Baca,48.541053597051736
29123,MO,Madison,48.5367771858831
17029,IL,Coles,48.53117369584579
37099,NC,Jackson,48.514061770396076
29045,MO,Clark,48.50046067678575
13009,GA,Baldwin,48.49107813024975
37131,NC,Northampton,48.489320774386535
20099,KS,Labette,48.48780319319984
20037,KS,Crawford,48.48477895735827
23029,ME,Washington,48.472555259641354
54027,WV,Hampshire,48.46788888429177
38041,ND,Hettinger,48.46068190156224
21137,KY,Lincoln,48.45507453481967
20125,KS,Montgomery,48.4550200820264
42051,PA,Fayette,48.45104759210075
13031,GA,Bulloch,48.44733845385661
37195,NC,Wilson,48.43976168131179
40125,OK,Pottawatomie,48.42452623874674
47163,TN,Sullivan,48.42445027126867
45029,SC,Colleton,48.422888947201635
47123,TN,Monroe,48.41356031034087
1081,AL,Lee,48.40575170392291
54000,,,48.398341794723144
40151,OK,Woods,48.37044525506974
40123,OK,Pontotoc,48.37037770165626
37171,NC,Surry,48.368517761025885
32017,NV,Lincoln,48.34490675247138
8109,CO,Saguache,48.33337902603734
48309,TX,McLennan,48.31094280337392
20003,KS,Anderson,48.29930059742144
6103,CA,Tehama,48.29705032878626
2060,AK,Bristol Bay,48.265188339362844
13305,GA,Wayne,48.234468914755276
29087,MO,Holt,48.23394320433802
31057,NE,Dundy,48.22505823400876
47133,TN,Overton,48.21522560361827
37117,NC,Martin,48.2035739407584
21017,KY,Bourbon,48.20233850675105
48027,TX,Bell,48.186016190793815
35035,NM,Otero,48.171390798309005
29227,MO,Worth,48.1575403303137
40139,OK,Texas,48.15548578658681
40113,OK,Osage,48.13296202417676
29139,MO,Montgomery,48.12261682703875
20201,KS,Washington,48.12138643172144
13039,GA,Camden,48.06569528713906
48481,TX,Wharton,48.04554828450556
47177,TN,Warren,48.04089741264514
21075,KY,Fulton,48.00257382591972
37047,NC,Columbus,47.99223860407309
13321,GA,Worth,47.97691452277709
18121,IN,Parke,47.97680664678554
40009,OK,Beckham,47.9746041842538
39009,OH,Athens,47.96490653609506
