par_state,par_county,kid_race,par_pctile,shrunk_xkid_brcbalance2020,county_name
41,33,Black,25,2403,Josephine
41,33,Asian,75,5608,Josephine
41,33,White,25,3738,Josephine
41,33,Asian,50,6249,Josephine
41,33,Pooled,50,4506.740294441739,Josephine
41,33,White,-9,4299.953757225434,Josephine
41,33,Asian,25,6890,Josephine
41,33,Hispanic,-9,4694.779661016949,Josephine
41,35,White,50,4854.5,Klamath
41,35,Hispanic,-9,4501.094594594595,Klamath
41,35,Black,75,3742,Klamath
41,35,Black,-9,3330,Klamath
41,35,Pooled,25,3967.926174496644,Klamath
41,35,Asian,50,4796.5,Klamath
41,35,AIAN,75,3599,Klamath
41,35,Hispanic,25,4053,Klamath
41,35,White,-9,4865.24,Klamath
41,35,Hispanic,50,4842.5,Klamath
41,35,Hispanic,75,5632,Klamath
41,35,AIAN,50,2725.5,Klamath
41,35,Asian,75,4738,Klamath
41,35,AIAN,25,1852,Klamath
41,35,Asian,25,4855,Klamath
41,35,White,75,5660,Klamath
41,35,Asian,-9,4796.5,Klamath
41,35,Pooled,50,4779.867163986932,Klamath
41,35,Black,50,3330,Klamath
41,35,Pooled,-9,4751.674768518518,Klamath
41,35,AIAN,-9,2434.333333333333,Klamath
41,35,Black,25,2918,Klamath
41,35,Pooled,75,5591.808153477218,Klamath
41,35,White,25,4049,Klamath
41,37,Hispanic,25,4917,Lake
41,37,White,-9,4692.1,Lake
41,37,AIAN,50,6465,Lake
41,37,White,25,3622,Lake
41,37,Hispanic,75,4833,Lake
41,37,AIAN,75,12110,Lake
41,37,AIAN,25,820,Lake
41,37,White,50,4796.5,Lake
41,37,Pooled,-9,4839.707547169812,Lake
41,37,White,75,5971,Lake
41,37,Pooled,25,3516.245614035088,Lake
41,37,Hispanic,-9,4875,Lake
41,37,Pooled,50,4947.745255997135,Lake
41,37,AIAN,-9,6465,Lake
41,37,Hispanic,50,4875,Lake
41,37,Pooled,75,6379.244897959184,Lake
41,39,Pooled,50,4318.394777273455,Lane
41,39,White,75,4850,Lane
41,39,Pooled,25,3776.111410118407,Lane
41,39,AIAN,75,4054,Lane
41,39,Asian,50,5314.5,Lane
41,39,AIAN,25,2642,Lane
41,39,White,25,3781,Lane
41,39,Hispanic,75,4952,Lane
41,39,Pooled,75,4860.678144428503,Lane
41,39,Black,25,3248,Lane
41,39,Asian,75,5844,Lane
41,39,White,-9,4364.632311977716,Lane
41,39,Pooled,-9,4350.390731830843,Lane
41,39,Hispanic,50,4398.5,Lane
41,39,Hispanic,25,3845,Lane
41,39,Asian,25,4785,Lane
41,39,Black,75,4442,Lane
41,39,AIAN,50,3348,Lane
41,39,Asian,-9,5305.819672131148,Lane
41,39,Black,50,3845,Lane
41,39,Black,-9,3625.052631578948,Lane
41,39,Hispanic,-9,4234.5,Lane
41,39,AIAN,-9,3059.181818181818,Lane
41,39,White,50,4315.5,Lane
41,41,Pooled,75,4943.551219512196,Lincoln
41,41,Pooled,-9,4176.56050955414,Lincoln
41,41,Pooled,25,3585.458646616542,Lincoln
41,41,AIAN,-9,3706.5,Lincoln
41,41,White,-9,4207.435294117647,Lincoln
41,41,Asian,75,6591,Lincoln
41,41,Black,25,2264,Lincoln
41,41,Asian,-9,5500.5,Lincoln
41,41,Hispanic,25,3472,Lincoln
41,41,AIAN,25,2792,Lincoln
41,41,Hispanic,50,3898.5,Lincoln
41,41,Hispanic,-9,3776.642857142857,Lincoln
41,41,White,25,3615,Lincoln
41,41,Hispanic,75,4325,Lincoln
41,41,Asian,25,4410,Lincoln
41,41,White,75,4976,Lincoln
41,41,Black,50,2791,Lincoln
41,41,AIAN,50,3706.5,Lincoln
41,41,AIAN,75,4621,Lincoln
41,41,Asian,50,5500.5,Lincoln
41,41,Black,-9,2791,Lincoln
41,41,Pooled,50,4264.504933064369,Lincoln
41,41,Black,75,3318,Lincoln
41,41,White,50,4295.5,Lincoln
41,43,Hispanic,25,3765,Linn
41,43,Black,50,3214.5,Linn
41,43,Asian,-9,5284,Linn
41,43,White,25,3503,Linn
41,43,Pooled,25,3526.558459422283,Linn
41,43,Black,-9,3214.5,Linn
41,43,AIAN,75,3774,Linn
41,43,Pooled,75,4789.764,Linn
41,43,Asian,75,4906,Linn
41,43,Hispanic,75,4555,Linn
41,43,AIAN,50,3074.5,Linn
41,43,Hispanic,-9,4052.272727272727,Linn
41,43,White,50,4158,Linn
41,43,Hispanic,50,4160,Linn
41,43,Pooled,-9,4167.996614759648,Linn
41,43,AIAN,25,2375,Linn
41,43,Asian,50,5284,Linn
41,43,White,-9,4179.593406593406,Linn
41,43,White,75,4813,Linn
41,43,Pooled,50,4158.161229711141,Linn
41,43,AIAN,-9,3020.692307692308,Linn
41,43,Asian,25,5662,Linn
41,43,Black,75,3658,Linn
41,43,Black,25,2771,Linn
41,45,Asian,50,4738,Malheur
41,45,Hispanic,-9,3011.5,Malheur
41,45,AIAN,50,2743.5,Malheur
41,45,AIAN,25,2771,Malheur
41,45,AIAN,-9,2743.5,Malheur
41,45,Black,25,2068,Malheur
41,45,White,25,3963,Malheur
41,45,White,-9,4383.060606060606,Malheur
41,45,Pooled,75,4798.831460674157,Malheur
41,45,Asian,75,4744,Malheur
41,45,Asian,25,4732,Malheur
41,45,Pooled,-9,3979.98125,Malheur
41,45,Hispanic,25,2712,Malheur
41,45,White,50,4441,Malheur
41,45,Black,75,4102,Malheur
41,45,White,75,4919,Malheur
41,45,Asian,-9,4738,Malheur
41,45,AIAN,75,2716,Malheur
41,45,Pooled,25,3497.347682119205,Malheur
41,45,Hispanic,75,4509,Malheur
41,45,Black,50,3085,Malheur
41,45,Pooled,50,4148.089571396681,Malheur
41,45,Black,-9,3085,Malheur
41,45,Hispanic,50,3610.5,Malheur
41,47,AIAN,75,2781,Marion
41,47,Asian,25,5020,Marion
41,47,Pooled,50,4247.23580896103,Marion
41,47,Black,50,3889.5,Marion
41,47,Black,75,4656,Marion
41,47,AIAN,25,2029,Marion
41,47,Pooled,-9,4251.352502662407,Marion
41,47,Black,-9,3602.0625,Marion
41,47,White,75,4852,Marion
41,47,White,-9,4392.912052117264,Marion
41,47,Hispanic,75,4838,Marion
41,47,Asian,50,5009,Marion
41,47,Asian,75,4998,Marion
41,47,Pooled,25,3652.531903485255,Marion
41,47,White,50,4330,Marion
41,47,Hispanic,-9,3540.317757009346,Marion
41,47,Pooled,75,4841.939714436806,Marion
41,47,Hispanic,25,3185,Marion
41,47,White,25,3808,Marion
41,47,Asian,-9,5009.44,Marion
41,47,AIAN,-9,2199.909090909091,Marion
41,47,AIAN,50,2405,Marion
41,47,Black,25,3123,Marion
41,47,Hispanic,50,4011.5,Marion
41,49,Pooled,50,5074.741161616162,Morrow
41,49,White,25,4346,Morrow
41,49,Pooled,75,5998.121212121212,Morrow
41,49,Hispanic,50,4075.5,Morrow
41,49,White,75,6211,Morrow
41,49,Hispanic,75,4806,Morrow
41,49,Pooled,-9,5034.594202898551,Morrow
41,49,White,50,5278.5,Morrow
41,49,Pooled,25,4151.361111111111,Morrow
41,49,Hispanic,25,3345,Morrow
41,49,Hispanic,-9,3953.75,Morrow
41,49,White,-9,5262.140350877193,Morrow
41,51,Black,50,3243,Multnomah
41,51,Black,-9,2884.300970873786,Multnomah
41,51,Hispanic,50,3891,Multnomah
41,51,AIAN,25,2448,Multnomah
41,51,Pooled,50,4345.842814434001,Multnomah
41,51,AIAN,75,3625,Multnomah
41,51,AIAN,-9,2849.90243902439,Multnomah
41,51,Asian,50,5709.5,Multnomah
41,51,White,75,4883,Multnomah
41,51,Hispanic,-9,3671.941176470588,Multnomah
41,51,White,50,4398,Multnomah
41,51,White,25,3913,Multnomah
41,51,Asian,25,5614,Multnomah
41,51,Pooled,75,4875.977408944213,Multnomah
41,51,Pooled,25,3815.708219923789,Multnomah
41,51,Black,25,2489,Multnomah
41,51,Hispanic,25,3303,Multnomah
41,51,Black,75,3997,Multnomah
41,51,Pooled,-9,4389.778082875687,Multnomah
41,51,Asian,-9,5694.731958762886,Multnomah
41,51,White,-9,4488.654205607477,Multnomah
41,51,Hispanic,75,4479,Multnomah
41,51,AIAN,50,3036.5,Multnomah
41,51,Asian,75,5805,Multnomah
41,53,Pooled,75,4951.345454545454,Polk
41,53,Asian,-9,5150.5,Polk
41,53,AIAN,-9,2438.5,Polk
41,53,Pooled,25,3755.492753623188,Polk
41,53,White,75,4982,Polk
41,53,Black,50,4067,Polk
41,53,Asian,75,5578,Polk
41,53,AIAN,75,2832,Polk
41,53,Black,75,3980,Polk
41,53,AIAN,25,2045,Polk
41,53,Black,25,4154,Polk
41,53,Asian,50,5150.5,Polk
41,53,White,50,4431,Polk
41,53,Pooled,50,4353.419104084322,Polk
41,53,AIAN,50,2438.5,Polk
41,53,White,-9,4509.714285714285,Polk
41,53,Hispanic,50,4029.5,Polk
41,53,White,25,3880,Polk
41,53,Hispanic,-9,3650.901960784314,Polk
41,53,Black,-9,4067,Polk
41,53,Asian,25,4723,Polk
41,53,Hispanic,75,4869,Polk
41,53,Pooled,-9,4398.987126673533,Polk
41,53,Hispanic,25,3190,Polk
41,55,White,-9,4972,Sherman
41,55,White,50,4972,Sherman
41,55,White,25,3939,Sherman
41,55,Pooled,50,4972,Sherman
41,55,White,75,6005,Sherman
41,55,Pooled,25,3939,Sherman
41,55,Pooled,-9,4972,Sherman
41,55,Pooled,75,6005,Sherman
41,57,Pooled,50,4238.333308762101,Tillamook
41,57,Hispanic,25,3664,Tillamook
41,57,Asian,25,4988,Tillamook
41,57,Asian,-9,6792,Tillamook
41,57,Asian,75,8596,Tillamook
41,57,AIAN,25,2135,Tillamook
41,57,Hispanic,50,3706.5,Tillamook
41,57,Pooled,-9,4210.465034965035,Tillamook
41,57,Hispanic,75,3749,Tillamook
41,57,Pooled,25,3839.816993464052,Tillamook
41,57,Hispanic,-9,3706.5,Tillamook
41,57,Asian,50,6792,Tillamook
41,57,Pooled,75,4636.849624060151,Tillamook
41,57,White,25,3862,Tillamook
41,57,White,-9,4209.076923076923,Tillamook
41,57,AIAN,50,2304,Tillamook
41,57,AIAN,-9,2304,Tillamook
41,57,White,50,4238,Tillamook
41,57,White,75,4614,Tillamook
41,57,AIAN,75,2473,Tillamook
41,59,Black,-9,3802.5,Umatilla
41,59,Pooled,-9,4350.012707182321,Umatilla
41,59,Hispanic,75,6604,Umatilla
41,59,Pooled,75,4913.162192393736,Umatilla
41,59,Asian,75,6328,Umatilla
41,59,Asian,25,5138,Umatilla
41,59,Asian,-9,5733,Umatilla
41,59,Pooled,25,3800.38864628821,Umatilla
41,59,AIAN,25,1988,Umatilla
41,59,Hispanic,25,4011,Umatilla
41,59,Black,25,2825,Umatilla
41,59,Black,75,4780,Umatilla
41,59,Black,50,3802.5,Umatilla
41,59,Hispanic,-9,4587.222222222223,Umatilla
41,59,Asian,50,5733,Umatilla
41,59,White,75,4782,Umatilla
41,59,AIAN,75,3763,Umatilla
41,59,White,-9,4337.758620689655,Umatilla
41,59,Hispanic,50,5307.5,Umatilla
41,59,White,25,3791,Umatilla
41,59,AIAN,-9,2595.236842105263,Umatilla
41,59,Pooled,50,4356.775419340973,Umatilla
41,59,White,50,4286.5,Umatilla
41,59,AIAN,50,2875.5,Umatilla
41,61,AIAN,50,3374,Union
41,61,Asian,75,4092,Union
41,61,White,25,4072,Union
41,61,Asian,-9,4121,Union
41,61,Asian,25,4150,Union
41,61,Hispanic,75,4730,Union
41,61,Hispanic,25,3539,Union
41,61,Black,-9,2805.5,Union
41,61,Hispanic,50,4134.5,Union
41,61,Pooled,25,4017.594900849858,Union
41,61,Black,50,2805.5,Union
41,61,AIAN,-9,3374,Union
41,61,White,75,5021,Union
41,61,Hispanic,-9,4134.5,Union
41,61,Black,25,1803,Union
41,61,Pooled,50,4467.641122881505,Union
41,61,Asian,50,4121,Union
41,61,Pooled,-9,4497.406084656084,Union
41,61,White,50,4546.5,Union
41,61,White,-9,4580.884057971014,Union
41,61,Pooled,75,4917.687344913152,Union
41,61,Black,75,3808,Union
41,61,AIAN,75,2286,Union
41,61,AIAN,25,4462,Union
41,63,White,50,4938,Wallowa
41,63,White,25,4694,Wallowa
41,63,White,-9,4904.864197530864,Wallowa
41,63,Hispanic,25,3478,Wallowa
41,63,AIAN,-9,2835,Wallowa
41,63,Hispanic,50,4128.5,Wallowa
41,63,Hispanic,-9,4128.5,Wallowa
41,63,Pooled,-9,4670.123711340206,Wallowa
41,63,AIAN,50,2835,Wallowa
41,63,Pooled,25,4382.148148148148,Wallowa
41,63,White,75,5182,Wallowa
41,63,Pooled,50,4706.957795004306,Wallowa
41,63,Pooled,75,5031.767441860465,Wallowa
41,63,Hispanic,75,4779,Wallowa
41,63,AIAN,25,1700,Wallowa
41,63,AIAN,75,3970,Wallowa
41,65,Hispanic,25,3478,Wasco
41,65,Black,75,3138,Wasco
41,65,AIAN,-9,2759.5,Wasco
41,65,Asian,25,4637,Wasco
41,65,Pooled,75,4793.874643874644,Wasco
41,65,Black,25,3017,Wasco
41,65,AIAN,75,3764,Wasco
41,65,AIAN,25,1755,Wasco
41,65,Hispanic,75,5721,Wasco
41,65,White,75,4861,Wasco
41,65,White,50,4410.5,Wasco
41,65,Pooled,50,4314.322232423256,Wasco
41,65,Asian,50,3895,Wasco
41,65,Black,-9,3077.5,Wasco
41,65,Hispanic,-9,3976.444444444444,Wasco
41,65,Pooled,25,3834.769820971867,Wasco
41,65,Hispanic,50,4599.5,Wasco
41,65,Pooled,-9,4288.470350404313,Wasco
41,65,AIAN,50,2759.5,Wasco
41,65,White,-9,4410.5,Wasco
41,65,Black,50,3077.5,Wasco
41,65,Asian,75,3153,Wasco
41,65,Asian,-9,3895,Wasco
41,65,White,25,3960,Wasco
41,67,Hispanic,25,3570,Washington
41,67,Hispanic,-9,4062.116504854369,Washington
41,67,Pooled,-9,4899.367573185519,Washington
41,67,Pooled,50,4749.651746771916,Washington
41,67,Hispanic,75,4978,Washington
41,67,Hispanic,50,4274,Washington
41,67,Asian,25,6109,Washington
41,67,AIAN,25,3673,Washington
41,67,Black,25,3546,Washington
41,67,White,-9,4930.685300207039,Washington
41,67,AIAN,75,4658,Washington
41,67,Pooled,25,4282.709841917389,Washington
41,67,Pooled,75,5216.593651626443,Washington
41,67,AIAN,50,4165.5,Washington
41,67,White,25,4307,Washington
41,67,Asian,50,6107.5,Washington
41,67,AIAN,-9,4107.558823529412,Washington
41,67,Asian,-9,6107.285714285715,Washington
41,67,Black,75,4445,Washington
41,67,Asian,75,6106,Washington
41,67,White,50,4750,Washington
41,67,Black,-9,3967.050632911392,Washington
41,67,White,75,5193,Washington
41,67,Black,50,3995.5,Washington
41,69,Pooled,50,5885.5,Wheeler
41,69,White,25,4295,Wheeler
41,69,White,75,7476,Wheeler
41,69,Pooled,-9,5885.5,Wheeler
41,69,Pooled,25,4295,Wheeler
41,69,White,-9,5885.5,Wheeler
41,69,White,50,5885.5,Wheeler
41,69,Pooled,75,7476,Wheeler
41,71,Hispanic,50,3949.5,Yamhill
41,71,AIAN,50,3448,Yamhill
41,71,Hispanic,-9,3427,Yamhill
41,71,White,-9,4399.262376237623,Yamhill
41,71,Asian,25,3822,Yamhill
41,71,Pooled,25,3567.831417624521,Yamhill
41,71,AIAN,-9,3448,Yamhill
41,71,Pooled,75,4909.5632,Yamhill
41,71,Black,75,3377,Yamhill
41,71,Asian,75,7188,Yamhill
41,71,Hispanic,75,4967,Yamhill
41,71,White,75,4908,Yamhill
41,71,Black,25,3287,Yamhill
41,71,Hispanic,25,2932,Yamhill
41,71,Black,-9,3332,Yamhill
41,71,Asian,-9,5505,Yamhill
41,71,Asian,50,5505,Yamhill
41,71,White,50,4303.5,Yamhill
41,71,AIAN,25,3044,Yamhill
41,71,Black,50,3332,Yamhill
41,71,AIAN,75,3852,Yamhill
41,71,Pooled,-9,4298.940714908457,Yamhill
41,71,Pooled,50,4238.69730881226,Yamhill
41,71,White,25,3699,Yamhill
42,1,Pooled,50,4773.142348830795,Adams
42,1,White,-9,4947.769585253456,Adams
42,1,White,50,4834.5,Adams
42,1,White,25,4235,Adams
42,1,Pooled,-9,4874.973206568712,Adams
42,1,Asian,75,6140,Adams
42,1,Black,50,3609,Adams
42,1,Black,75,4916,Adams
42,1,AIAN,50,3111,Adams
42,1,Asian,-9,5623.5,Adams
42,1,Hispanic,75,5092,Adams
42,1,Hispanic,25,3125,Adams
42,1,Black,25,2302,Adams
42,1,Hispanic,-9,3592.1625,Adams
42,1,AIAN,25,2718,Adams
42,1,Asian,50,5623.5,Adams
42,1,Hispanic,50,4108.5,Adams
42,1,AIAN,75,3504,Adams
42,1,Asian,25,5107,Adams
42,1,Black,-9,3521.866666666667,Adams
42,1,Pooled,75,5416.958208955224,Adams
42,1,Pooled,25,4129.326488706365,Adams
42,1,AIAN,-9,3111,Adams
42,1,White,75,5434,Adams
42,3,White,25,4823,Allegheny
42,3,Hispanic,-9,4631.556701030928,Allegheny
42,3,Pooled,-9,5281.469891095451,Allegheny
42,3,White,50,5413.5,Allegheny
42,3,Black,75,4456,Allegheny
42,3,Pooled,75,5925.092131277184,Allegheny
42,3,Asian,25,5500,Allegheny
42,3,Pooled,25,4185.361712361712,Allegheny
42,3,Hispanic,25,3653,Allegheny
42,3,Black,-9,2870.487106017192,Allegheny
42,3,Hispanic,50,4557,Allegheny
42,3,AIAN,50,4594.5,Allegheny
42,3,Asian,-9,5930.176211453744,Allegheny
42,3,Asian,75,6130,Allegheny
42,3,AIAN,75,5532,Allegheny
42,3,Black,50,3408,Allegheny
42,3,White,-9,5634.875315922493,Allegheny
42,3,White,75,6004,Allegheny
42,3,Pooled,50,5055.226921819449,Allegheny
42,3,Hispanic,75,5461,Allegheny
42,3,Black,25,2360,Allegheny
42,3,AIAN,25,3657,Allegheny
42,3,AIAN,-9,4594.5,Allegheny
42,3,Asian,50,5815,Allegheny
42,5,Black,75,5137,Armstrong
42,5,Asian,50,4472.5,Armstrong
42,5,Hispanic,25,2679,Armstrong
42,5,Asian,25,4878,Armstrong
42,5,White,75,5929,Armstrong
42,5,Hispanic,-9,3635,Armstrong
42,5,Black,50,4417.5,Armstrong
42,5,Hispanic,75,4591,Armstrong
42,5,Black,25,3698,Armstrong
42,5,Pooled,75,5884.661375661376,Armstrong
42,5,Pooled,50,4962.512060379708,Armstrong
42,5,White,50,4989.5,Armstrong
42,5,White,25,4050,Armstrong
42,5,Pooled,-9,4927.315521628499,Armstrong
42,5,White,-9,4952.414473684211,Armstrong
42,5,Black,-9,4417.5,Armstrong
42,5,Asian,75,4067,Armstrong
42,5,Asian,-9,4472.5,Armstrong
42,5,Hispanic,50,3635,Armstrong
42,5,Pooled,25,4040.362745098039,Armstrong
42,7,AIAN,50,2815,Beaver
42,7,Black,50,2688,Beaver
42,7,Black,75,3355,Beaver
42,7,Pooled,50,4819.438510742988,Beaver
42,7,Pooled,25,4020.848450057405,Beaver
42,7,AIAN,75,3673,Beaver
42,7,White,50,4999.5,Beaver
42,7,Asian,25,5859,Beaver
42,7,White,25,4311,Beaver
42,7,Asian,50,5787.5,Beaver
42,7,Pooled,-9,4965.215861098076,Beaver
42,7,Asian,75,5716,Beaver
42,7,White,75,5688,Beaver
42,7,Hispanic,25,3180,Beaver
42,7,Black,-9,2402.142857142857,Beaver
42,7,AIAN,25,1957,Beaver
42,7,Hispanic,-9,5560.555555555556,Beaver
42,7,Pooled,75,5618.028571428571,Beaver
42,7,White,-9,5158.384615384615,Beaver
42,7,Asian,-9,5787.5,Beaver
42,7,Hispanic,75,7465,Beaver
42,7,Hispanic,50,5322.5,Beaver
42,7,Black,25,2021,Beaver
42,7,AIAN,-9,2815,Beaver
42,9,Pooled,75,5792.94923857868,Bedford
42,9,Black,-9,2769.5,Bedford
42,9,Hispanic,25,2449,Bedford
42,9,Asian,-9,7615.5,Bedford
42,9,Asian,75,7057,Bedford
42,9,Hispanic,-9,3738,Bedford
42,9,Asian,25,8174,Bedford
42,9,White,-9,4744.218390804598,Bedford
42,9,Hispanic,75,5027,Bedford
42,9,White,75,5831,Bedford
42,9,Asian,50,7615.5,Bedford
42,9,Hispanic,50,3738,Bedford
42,9,Black,75,3535,Bedford
42,9,Pooled,-9,4742.307189542484,Bedford
42,9,White,50,4885.5,Bedford
42,9,Pooled,50,4872.634924632852,Bedford
42,9,White,25,3940,Bedford
42,9,Black,25,2004,Bedford
42,9,Black,50,2769.5,Bedford
42,9,Pooled,25,3952.320610687023,Bedford
42,11,Black,25,2093,Berks
42,11,AIAN,50,3704.5,Berks
42,11,Hispanic,25,2651,Berks
42,11,White,-9,5362.963963963964,Berks
42,11,Hispanic,75,5036,Berks
42,11,Pooled,75,5747.9375,Berks
42,11,Black,50,3504,Berks
42,11,Hispanic,-9,3090.608050847457,Berks
42,11,AIAN,25,3125,Berks
42,11,Black,-9,2875,Berks
42,11,AIAN,75,4284,Berks
42,11,Pooled,-9,4993.302256384825,Berks
42,11,White,75,5797,Berks
42,11,Black,75,4915,Berks
42,11,Asian,50,5498,Berks
42,11,Asian,-9,5502.894736842105,Berks
42,11,Pooled,50,4768.077893593046,Berks
42,11,White,25,4380,Berks
42,11,Pooled,25,3788.218287186091,Berks
42,11,Asian,25,5467,Berks
42,11,White,50,5088.5,Berks
42,11,Hispanic,50,3843.5,Berks
42,11,AIAN,-9,3704.5,Berks
42,11,Asian,75,5529,Berks
42,13,White,-9,4707.134328358209,Blair
42,13,White,75,5640,Blair
42,13,Asian,-9,5895,Blair
42,13,Black,-9,2426.0625,Blair
42,13,Pooled,-9,4677.135469774217,Blair
42,13,Hispanic,50,3130,Blair
42,13,Asian,75,7265,Blair
42,13,Pooled,75,5611.035251798561,Blair
42,13,Pooled,25,3719.819321533923,Blair
42,13,White,25,3746,Blair
42,13,Hispanic,-9,3130,Blair
42,13,Black,50,2541,Blair
42,13,Hispanic,75,3313,Blair
42,13,White,50,4693,Blair
42,13,Asian,25,4525,Blair
42,13,Black,25,1928,Blair
42,13,Black,75,3154,Blair
42,13,Pooled,50,4665.427286666242,Blair
42,13,Asian,50,5895,Blair
42,13,Hispanic,25,2947,Blair
42,15,Hispanic,25,2882,Bradford
42,15,AIAN,50,3308,Bradford
42,15,AIAN,-9,3308,Bradford
42,15,Asian,75,5153,Bradford
42,15,AIAN,75,4192,Bradford
42,15,Asian,25,5060,Bradford
42,15,White,75,5089,Bradford
42,15,Pooled,25,3351.98773006135,Bradford
42,15,Hispanic,75,4178,Bradford
42,15,White,25,3348,Bradford
42,15,Black,25,3351,Bradford
42,15,White,-9,4174.237288135593,Bradford
42,15,Black,50,3738.5,Bradford
42,15,Black,-9,3738.5,Bradford
42,15,Asian,50,5106.5,Bradford
42,15,Pooled,75,5052.418918918919,Bradford
42,15,Hispanic,-9,3530,Bradford
42,15,Black,75,4126,Bradford
42,15,Pooled,-9,4161.196141479099,Bradford
42,15,White,50,4218.5,Bradford
42,15,AIAN,25,2424,Bradford
42,15,Hispanic,50,3530,Bradford
42,15,Pooled,50,4202.203324490134,Bradford
42,15,Asian,-9,5106.5,Bradford
42,17,Black,-9,3435.793650793651,Bucks
42,17,Pooled,75,6032.65982050397,Bucks
42,17,Asian,50,6572.5,Bucks
42,17,White,75,6044,Bucks
42,17,Pooled,25,4735.841985428051,Bucks
42,17,Hispanic,25,3770,Bucks
42,17,AIAN,25,3114,Bucks
42,17,Hispanic,-9,4716.125,Bucks
42,17,White,50,5514.5,Bucks
42,17,White,25,4985,Bucks
42,17,Black,75,4794,Bucks
42,17,AIAN,75,6379,Bucks
42,17,Pooled,50,5384.25090296601,Bucks
42,17,Pooled,-9,5676.237797246558,Bucks
42,17,Hispanic,50,4683.5,Bucks
42,17,Asian,75,7046,Bucks
42,17,Black,50,3750.5,Bucks
42,17,White,-9,5782.573221757322,Bucks
42,17,Hispanic,75,5597,Bucks
42,17,Asian,25,6099,Bucks
42,17,AIAN,50,4746.5,Bucks
42,17,Black,25,2707,Bucks
42,17,AIAN,-9,4746.5,Bucks
42,17,Asian,-9,6688.147465437788,Bucks
42,19,Pooled,50,5029.856385444135,Butler
42,19,Pooled,-9,5247.133578431372,Butler
42,19,Pooled,25,4279.864044168392,Butler
42,19,Black,50,3517.5,Butler
42,19,Black,-9,3446.866666666667,Butler
42,19,White,50,5040.5,Butler
42,19,Asian,25,4706,Butler
42,19,Hispanic,50,4904.5,Butler
42,19,Pooled,75,5779.848726719878,Butler
42,19,AIAN,50,4782,Butler
42,19,Black,75,4577,Butler
42,19,AIAN,-9,4782,Butler
42,19,Black,25,2458,Butler
42,19,Hispanic,75,5448,Butler
42,19,AIAN,25,3540,Butler
42,19,Hispanic,-9,4968.441176470588,Butler
42,19,Asian,-9,6283,Butler
42,19,Asian,75,7860,Butler
42,19,White,75,5780,Butler
42,19,White,25,4301,Butler
42,19,Asian,50,6283,Butler
42,19,White,-9,5259.748743718593,Butler
42,19,Hispanic,25,4361,Butler
42,19,AIAN,75,6024,Butler
42,21,White,50,4866,Cambria
42,21,Black,50,4174.5,Cambria
42,21,Asian,75,5427,Cambria
42,21,Asian,-9,5266.5,Cambria
42,21,AIAN,50,4633.5,Cambria
42,21,Hispanic,75,4402,Cambria
42,21,Hispanic,-9,3530.5,Cambria
42,21,White,-9,4897.522292993631,Cambria
42,21,Black,75,5654,Cambria
42,21,Pooled,50,4823.639483985765,Cambria
42,21,Pooled,75,5569.08896797153,Cambria
42,21,White,25,4159,Cambria
42,21,AIAN,25,2485,Cambria
42,21,Asian,25,5106,Cambria
42,21,Pooled,-9,4843.149117468046,Cambria
42,21,AIAN,-9,4633.5,Cambria
42,21,Hispanic,50,3530.5,Cambria
42,21,Black,25,2695,Cambria
42,21,Black,-9,3245.511627906977,Cambria
42,21,Hispanic,25,2659,Cambria
42,21,White,75,5573,Cambria
42,21,Asian,50,5266.5,Cambria
42,21,AIAN,75,6782,Cambria
42,21,Pooled,25,4078.19,Cambria
42,23,White,50,4162,Cameron
42,23,White,75,4911,Cameron
42,23,Pooled,75,4911,Cameron
42,23,Pooled,50,4162,Cameron
42,23,Pooled,-9,4109.25352112676,Cameron
42,23,Pooled,25,3413,Cameron
42,23,White,-9,4109.25352112676,Cameron
42,23,White,25,3413,Cameron
42,25,Black,25,2974,Carbon
42,25,Black,75,3735,Carbon
42,25,Hispanic,25,3147,Carbon
42,25,White,75,5886,Carbon
42,25,Black,50,3354.5,Carbon
42,25,Pooled,75,5848.986089644513,Carbon
42,25,Pooled,-9,5076.602040816327,Carbon
42,25,Hispanic,50,3834.5,Carbon
42,25,White,25,4320,Carbon
42,25,Black,-9,3354.5,Carbon
42,25,Hispanic,-9,3834.5,Carbon
42,25,Asian,50,5515,Carbon
42,25,Asian,25,4111,Carbon
42,25,Pooled,25,4279.580542264753,Carbon
42,25,Asian,-9,5515,Carbon
42,25,Hispanic,75,4522,Carbon
42,25,Pooled,50,5064.283315954634,Carbon
42,25,White,-9,5115.836065573771,Carbon
42,25,Asian,75,6919,Carbon
42,25,White,50,5103,Carbon
42,27,White,25,4201,Centre
42,27,Asian,75,5181,Centre
42,27,Asian,-9,5344.241379310345,Centre
42,27,Hispanic,-9,5411.5,Centre
42,27,AIAN,25,1812,Centre
42,27,White,75,5399,Centre
42,27,Pooled,-9,4986.213656387666,Centre
42,27,AIAN,-9,3489,Centre
42,27,Black,50,3874.5,Centre
42,27,AIAN,50,3489,Centre
42,27,White,-9,4995.934579439252,Centre
42,27,Pooled,50,4797.005125818692,Centre
42,27,Hispanic,75,5991,Centre
42,27,Black,-9,3931.892857142857,Centre
42,27,Black,75,4678,Centre
42,27,Black,25,3071,Centre
42,27,Pooled,75,5390.241816967268,Centre
42,27,AIAN,75,5166,Centre
42,27,White,50,4800,Centre
42,27,Asian,25,5707,Centre
